Internal ID,going out,gender,age,country,area,dress,day,"Click Coordinates (x, y)",Media
90280996,No,Male,47,United States,Illinois,Blue and black,Friday,Unknown,ESPN
90281004,No,Male,65,United States,California,White and gold,Friday,"(75, 54)",Yahoo
90281015,No,Male,46,United States,Kentucky,Blue and black,Friday,"(33, 54)",ESPN
90281025,No,Female,38,United States,vt,Blue and black,Sunday,"(76, 20)",Science
90281033,No,Female,24,United States,Tennessee,White and gold,Friday,"(73, 31)",Science
90281039,Yes,Male,39,United States,Georgia ,White and gold,Sunday,"(72, 33)",Science
90281051,No,Female,46,United States,Virginia,White and gold,Friday,"(79, 24)",Science
90281061,No,Female,36,Canada,Ontario,White and gold,Sunday,"(83, 33)",Science
90281069,No,I'd rather not say,43,United States,California,White and gold,Friday,"(63, 40)",Science
90281074,Yes,Male,30,United States,AZ,White and gold,Sunday,"(71, 24)",Science
90281076,No,Female,34,United States,Massachusetts,White and gold,Sunday,Unknown,Unknown
90281079,No,Female,33,Canada,British Columbia,Unknown,Friday,Unknown,Unknown
90281091,Yes,Female,22,United States,Pennsylvania,White and gold,Sunday,"(11, 81)",ESPN
90281097,No,Female,30,United States,NE,White and gold,Friday,Unknown,Unknown
90281100,No,Male,39,United States,New Jersey,Unknown,Sunday,"(76, 74)",Yahoo
90281101,No,Female,42,Canada,Alberta,Blue and black,Sunday,"(71, 45)",Science
90281104,No,Male,39,United States,Washington,White and gold,Friday,"(62, 38)",Science
90281129,No,Female,28,United States,montana,White and gold,Sunday,"(77, 30)",Science
90281158,No,Male,44,United States,Massachusetts,Blue and black,Friday,"(63, 31)",Science
90281196,No,Female,34,United States,Pennsylvania,White and gold,Friday,"(76, 28)",Science
90281203,Yes,Male,32,United States,Indiana,White and gold,Friday,"(78, 22)",Science
90281205,No,Male,44,United States,Illinois,White and gold,Friday,"(64, 30)",Science
90281223,Yes,Male,49,United States,Virginia,White and gold,Sunday,"(65, 30)",Science
90281229,No,Male,16,United States,Maine,White and gold,Friday,"(77, 22)",Science
90281267,No,Male,40,United States,New York,White and gold,Sunday,Unknown,Unknown
90281269,No,Female,38,United States,Pennsylvania,White and gold,Sunday,"(77, 30)",Science
90281271,No,Male,64,United States,Pennsylvania,White and gold,Sunday,"(75, 27)",Science
90281295,Yes,Male,41,United States,pa,White and gold,Friday,"(82, 42)",Science
90281302,No,Male,41,Germany,Unknown,White and gold,Friday,"(91, 35)",Science
90281306,No,Male,23,United States,Texas,White and gold,Friday,"(81, 61)",Yahoo
90281322,No,Female,50,United States,California,White and gold,Friday,"(71, 32)",Science
90281327,No,Male,51,United States,Pennsylvania,White and gold,Friday,Unknown,Unknown
90281331,No,Male,37,United States,Virginia,Blue and black,Sunday,"(77, 23)",Science
90281339,Yes,Male,33,United States,New York,White and gold,Friday,"(33, 39)",Daily Dish
90281343,No,Male,37,United States,Oregon,White and gold,Friday,"(64, 33)",Science
90281349,No,Male,55,United States,il,White and gold,Sunday,"(29, 67)",ESPN
90281353,No,Male,47,United States,Virginia,Blue and black,Friday,"(84, 29)",Science
90281359,No,Male,41,United States,Kansas,White and gold,Sunday,"(76, 11)",Science
90281364,No,Female,61,United States,Oregon,Blue and black,Friday,"(84, 19)",Science
90281366,No,Male,26,United States,Wisconsin,Blue and black,Friday,"(26, 77)",ESPN
90281378,No,Male,24,Canada,Alberta,White and gold,Friday,"(68, 25)",Science
90281380,No,Male,39,United States,ct,White and gold,Friday,"(65, 42)",Science
90281388,No,Female,24,Australia,NSW,Blue and black,Sunday,"(81, 20)",Science
90281402,No,Female,53,United States,Washington,White and gold,Sunday,"(72, 28)",Science
90281403,No,Male,43,United States,WV,White and gold,Friday,"(63, 21)",Science
90281404,No,Male,56,United States,Virginia,White and gold,Friday,"(68, 25)",Science
90281435,No,Female,49,United States,Washington,Blue and black,Sunday,"(80, 26)",Science
90281448,No,Male,54,United States,Mi,White and gold,Friday,"(24, 76)",ESPN
90281450,Yes,Male,40,United States,Indiana,Blue and black,Friday,"(68, 32)",Science
90281451,No,Male,36,United States,Oregon,Blue and black,Friday,"(72, 13)",Science
90281452,No,Female,28,Canada,Ontario,White and gold,Sunday,"(62, 23)",Science
90281466,No,Female,48,United States,Florida,White and gold,Friday,Unknown,Unknown
90281467,No,Male,32,United States,Ma,Blue and black,Sunday,"(71, 24)",Science
90281468,No,Male,49,United States,California,White and gold,Friday,"(67, 5)",Science
90281481,No,Male,29,United States,"Vancouver, Wa",White and gold,Sunday,"(30, 65)",ESPN
90281483,No,Female,45,United States,NM,Blue and black,Sunday,"(86, 14)",Science
90281487,No,Female,50,United States,California,White and gold,Sunday,"(22, 25)",Daily Dish
90281490,No,Female,48,United States,Ohio,White and gold,Friday,Unknown,Unknown
90281491,No,Female,45,United States,Colorado,White and gold,Friday,"(72, 31)",Science
90281493,No,Female,41,United States,Louisiana,Blue and black,Sunday,"(82, 35)",Science
90281495,Yes,Female,41,United States,Nc,Blue and black,Sunday,"(77, 25)",Science
90281498,No,Male,45,United States,Missouri,White and gold,Friday,"(21, 71)",ESPN
90281500,No,Female,26,United States,Ny ,White and gold,Friday,"(83, 20)",Science
90281510,No,Male,60,United States,California,Blue and black,Sunday,"(25, 19)",Daily Dish
90281513,No,Female,40,United States,Georgia,Blue and black,Friday,"(77, 24)",Science
90281515,No,Female,46,Canada,Nova Scotia,Blue and black,Sunday,"(63, 14)",Science
90281519,No,Female,48,United States,Carolina,White and gold,Sunday,"(74, 23)",Science
90281532,No,Female,30,United States,New York,Blue and black,Friday,"(15, 41)",Daily Dish
90281537,No,Male,34,United States,Carolina,White and gold,Sunday,"(60, 13)",Science
90281538,No,I'd rather not say,43,Unknown,Illinois,Blue and black,Sunday,"(75, 20)",Science
90281543,No,Female,38,United States,California,White and gold,Sunday,"(70, 3)",Science
90281552,Yes,Female,15,United States,New Jersey,White and gold,Friday,"(76, 41)",Science
90281567,No,Male,54,United States,Washington,White and gold,Friday,"(76, 58)",Yahoo
90281571,Yes,Male,13,American Samoa,Illinois,Blue and black,Friday,"(92, 36)",Science
90281573,No,Female,32,United States,Colorado,White and gold,Sunday,"(22, 20)",Daily Dish
90281574,No,Female,37,United States,"Atlanta, GA",White and gold,Friday,"(57, 4)",Science
90281580,No,Male,36,United States,Florida,White and gold,Sunday,"(73, 91)",Yahoo
90281585,Yes,Male,55,United States,New York,White and gold,Sunday,"(66, 26)",Science
90281588,No,Female,60,United States,Oregon,White and gold,Sunday,"(75, 22)",Science
90281589,No,Male,38,United States,Texas,White and gold,Friday,"(77, 12)",Science
90281593,No,Female,60,Canada,Alberta,White and gold,Friday,"(69, 38)",Science
90281604,No,Female,38,United States,Hawaii,Blue and black,Friday,"(86, 20)",Science
90281608,No,Male,26,United States,CT,White and gold,Sunday,"(71, 7)",Science
90281622,No,Female,27,United States,Washington,Blue and black,Friday,"(90, 33)",Science
90281637,No,I'd rather not say,47,United States,Florida,White and gold,Friday,"(84, 12)",Science
90281648,No,Male,38,United States,NV,Blue and black,Friday,"(79, 25)",Science
90281654,No,Male,37,United States,New York,White and gold,Sunday,"(83, 81)",Yahoo
90281662,No,Male,52,United States,New York,White and gold,Friday,"(69, 25)",Science
90281674,No,Male,53,United States,California,White and gold,Friday,Unknown,Unknown
90281681,No,Male,45,United States,Connecticut,Blue and black,Sunday,"(74, 25)",Science
90281689,No,Female,30,Singapore,Singapore,Blue and black,Sunday,"(78, 35)",Science
90281694,No,Female,39,United States,Texas,White and gold,Friday,"(83, 19)",Science
90281700,No,Male,38,Canada,Manitoba ,White and gold,Friday,"(83, 32)",Science
90281701,No,Male,37,United States,Oregon,White and gold,Friday,"(77, 29)",Science
90281711,No,Male,48,United States,California,White and gold,Friday,"(80, 31)",Science
90281735,No,Male,44,United States,New Jersey,Blue and black,Sunday,"(59, 6)",Science
90281740,No,Female,45,United States,Kentucky ,White and gold,Friday,"(73, 86)",Yahoo
90281760,No,Male,58,United States,Maryland,White and gold,Friday,"(76, 34)",Science
90281770,Yes,Male,42,United States,NM,Blue and black,Friday,"(70, 33)",Science
90281785,No,Male,37,United States,Ohio,Unknown,Friday,"(68, 17)",Science
90281789,No,Male,34,United States,Virginia,White and gold,Sunday,"(73, 15)",Science
90281790,No,Female,28,United States,New York,Blue and black,Sunday,"(78, 22)",Science
90281806,No,Female,43,United States,DC,Unknown,Friday,Unknown,Unknown
90281811,No,Male,34,United States,Utah,Blue and black,Sunday,"(75, 25)",Science
90281842,No,Male,28,United States,California,Blue and black,Friday,"(84, 61)",Yahoo
90281849,No,Male,41,United States,Arizona,White and gold,Sunday,"(76, 26)",Science
90281854,No,Female,28,United States,Virginia,White and gold,Friday,"(76, 26)",Science
90281857,No,Male,49,United States,Washington,Blue and black,Sunday,Unknown,Science
90281865,No,Male,53,United States,California,White and gold,Friday,"(59, 6)",Science
90281870,Yes,Male,41,United States,New York,White and gold,Sunday,"(67, 12)",Science
90281871,No,Male,49,United States,California,White and gold,Friday,"(87, 28)",Science
90281875,Yes,Male,41,United States,California,White and gold,Sunday,"(78, 24)",Science
90281879,Yes,Male,67,United States,Illinois,Blue and black,Friday,Unknown,Unknown
90281880,No,Male,52,Canada,Ontario,White and gold,Sunday,"(86, 31)",Science
90281883,No,Male,52,United States,Minnesota,White and gold,Friday,"(31, 78)",ESPN
90281884,No,Male,42,United States,Washington,White and gold,Friday,Unknown,Unknown
90281888,No,Male,51,United States,WV,White and gold,Sunday,"(72, 19)",Science
90281889,No,Male,15,United States,Washington,White and gold,Friday,"(22, 22)",Daily Dish
90281893,No,Other,30,United States,Virginia,Unknown,Friday,Unknown,Unknown
90281905,No,Male,55,United States,Louisiana,White and gold,Friday,"(73, 67)",Yahoo
90281909,No,Male,41,United States,Florida,White and gold,Friday,"(64, 22)",Science
90281914,No,Male,43,Canada,Ontario,Blue and black,Sunday,"(88, 38)",Science
90281931,No,Male,42,United States,NM,Blue and black,Sunday,"(77, 28)",Science
90281937,No,Female,34,United States,California,Blue and black,Friday,"(68, 28)",Science
90281943,No,Male,54,Canada,Alberta,White and gold,Sunday,"(80, 16)",Science
90282008,No,Male,48,Canada,Alberta,White and gold,Friday,"(73, 18)",Science
90282015,No,I'd rather not say,70,United States,Carolina,White and gold,Sunday,"(30, 5)",Daily Dish
90282021,Yes,Female,40,United States,Washington,White and gold,Friday,Unknown,Unknown
90282034,No,Male,42,United States,California,White and gold,Sunday,"(77, 27)",Science
90282035,No,Male,28,United States,Florida,White and gold,Friday,"(23, 78)",ESPN
90282043,No,Female,39,United States,Illinois,White and gold,Sunday,"(79, 5)",Science
90282049,No,Male,37,United States,KS,White and gold,Sunday,"(71, 26)",Science
90282050,No,Other,30,United States,Mo,White and gold,Sunday,"(85, 24)",Science
90282095,Yes,Male,33,United States,California,White and gold,Friday,"(35, 80)",ESPN
90282107,No,Male,42,United States,Nj,White and gold,Friday,"(74, 22)",Science
90282110,No,I'd rather not say,43,Unknown,Unknown,White and gold,Friday,"(72, 58)",Yahoo
90282114,Yes,Male,46,United States,Fl,White and gold,Friday,"(28, 77)",ESPN
90282115,No,Female,37,United States,Massachusetts,White and gold,Friday,"(38, 91)",ESPN
90282123,No,Male,55,United States,Virginia,White and gold,Friday,Unknown,Science
90282134,No,Male,40,United States,DC,White and gold,Friday,"(80, 17)",Science
90282136,No,Male,20,Canada,Ontario,Blue and black,Friday,"(54, 7)",Science
90282142,No,Male,36,United States,New York,White and gold,Friday,"(81, 12)",Science
90282143,No,Male,58,United States,wyoming,Blue and black,Friday,"(76, 5)",Science
90282147,No,Female,52,United States,Nm,Blue and black,Friday,"(26, 77)",ESPN
90282154,No,Male,39,United States,New Jersey,White and gold,Sunday,"(67, 27)",Science
90282160,Yes,Male,32,United States,"Dona Ana county, New Mexico",White and gold,Friday,"(79, 36)",Science
90282163,No,Female,43,United States,New York,Blue and black,Sunday,"(79, 31)",Science
90282167,Yes,Male,46,United States,California,White and gold,Friday,"(74, 26)",Science
90282169,Yes,Male,46,United States,Nebraska ,Blue and black,Friday,"(12, 73)",ESPN
90282197,Yes,Female,27,United States,Washington,Blue and black,Sunday,"(87, 4)",Science
90282205,No,Male,53,United States,Arizona,White and gold,Friday,"(77, 34)",Science
90282221,No,Male,34,United States,Illinois,Blue and black,Friday,"(78, 30)",Science
90282254,No,Male,39,United States,"UT, Salt Lake",White and gold,Sunday,"(80, 61)",Yahoo
90282266,No,Male,47,United States,Iowa,White and gold,Sunday,"(66, 12)",Science
90282271,No,I'd rather not say,44,United States,Washington,Blue and black,Friday,"(85, 34)",Science
90282272,Yes,Female,40,United States,Nebraska ,White and gold,Friday,"(86, 27)",Science
90282279,No,Male,37,Canada,British Columbia,Blue and black,Friday,"(68, 21)",Science
90282289,No,Female,28,United States,Georgia,White and gold,Sunday,"(68, 26)",Science
90282301,No,Male,77,United States,Carolina,White and gold,Sunday,"(21, 31)",Daily Dish
90282310,No,Male,39,United States,Texas,Blue and black,Friday,"(36, 13)",Daily Dish
90282313,No,Male,53,United States,Illinois,White and gold,Friday,"(79, 33)",Science
90282319,No,Female,47,Canada,Saskatchewan,White and gold,Friday,"(72, 4)",Science
90282330,No,Male,41,United States,IA,Blue and black,Sunday,"(20, 81)",ESPN
90282340,No,Male,66,United States,New Jersey,Unknown,Sunday,"(66, 6)",Science
90282369,No,Male,37,United States,Utah,White and gold,Friday,"(80, 28)",Science
90282370,Yes,Male,33,United States,Colorado,White and gold,Friday,"(66, 34)",Science
90282377,No,Female,38,United States,Texas,White and gold,Friday,"(67, 37)",Science
90282389,No,Male,64,United States,Ks,White and gold,Friday,Unknown,Unknown
90282391,No,Female,56,United States,Washington,Blue and black,Sunday,"(81, 17)",Science
90282392,No,Male,56,United States,Ohio,Blue and black,Sunday,"(76, 26)",Science
90282395,No,Male,32,United States,Washington,White and gold,Sunday,"(89, 20)",Science
90282413,No,Female,32,United States,New York,Blue and black,Friday,"(77, 36)",Science
90282422,No,Male,55,United States,New York,White and gold,Friday,Unknown,Unknown
90282424,No,Female,62,United States,California,Blue and black,Sunday,"(75, 21)",Science
90282439,No,Male,46,United States,California,White and gold,Sunday,"(68, 28)",Science
90282447,No,Female,27,Canada,British Columbia,Blue and black,Friday,"(68, 34)",Science
90282476,No,Female,50,Canada,Alberta,Blue and black,Friday,"(83, 43)",Science
90282490,No,Male,42,United States,Oregon,White and gold,Friday,Unknown,Unknown
90282492,No,Female,25,United States,Oregon,White and gold,Friday,"(18, 25)",Daily Dish
90282520,No,Female,34,United States,Oregon,Blue and black,Sunday,"(70, 24)",Science
90282534,No,Male,42,United States,Maryland,White and gold,Friday,"(74, 33)",Science
90282535,Yes,Male,26,United States,UT,White and gold,Sunday,"(67, 80)",Yahoo
90282544,No,Male,50,United States,Minnesota,Blue and black,Sunday,"(74, 31)",Science
90282546,No,Male,34,United States,Oregon,Blue and black,Sunday,Unknown,Unknown
90282566,No,Female,56,United States,California,White and gold,Sunday,"(78, 23)",Science
90282581,No,Male,52,United States,Illinois,Blue and black,Sunday,"(83, 29)",Science
90282590,No,Male,54,United States,California,White and gold,Friday,"(76, 26)",Science
90282659,No,Male,48,Thailand,Unknown,White and gold,Friday,"(72, 70)",Yahoo
90282697,No,Male,42,United States,California,White and gold,Friday,"(96, 25)",Unknown
90282698,No,Male,29,United States,Washington,Blue and black,Friday,"(63, 21)",Science
90282729,No,Male,45,Canada,British Columbia,White and gold,Sunday,"(65, 22)",Science
90282746,No,I'd rather not say,43,Unknown,Unknown,White and gold,Friday,Unknown,Unknown
90282761,No,Male,50,Canada,British Columbia,Blue and black,Sunday,"(69, 29)",Science
90282807,No,Male,42,United States,Monroe county,Unknown,Friday,Unknown,Unknown
90282818,No,Male,50,United States,Oregon,Blue and black,Friday,"(58, 4)",Science
90282847,Yes,Male,36,United States,New Jersey,Blue and black,Friday,"(69, 5)",Science
90282868,No,I'd rather not say,49,Canada,Nova Scotia,White and gold,Friday,"(32, 63)",ESPN
90282875,No,Male,59,China,Hong Kong,Blue and black,Sunday,"(75, 36)",Science
90282932,No,Male,27,United States,Washington,Blue and black,Sunday,"(81, 12)",Science
90282961,No,Male,43,United States,California,White and gold,Sunday,"(77, 24)",Science
90282995,No,Male,34,United States,Washington,White and gold,Friday,"(66, 12)",Science
90282997,No,Female,41,United States,California,White and gold,Sunday,"(74, 29)",Science
90283010,No,Male,50,United States,Utah,White and gold,Sunday,"(57, 5)",Science
90283074,No,Female,53,United States,maine,White and gold,Friday,"(71, 31)",Science
90283076,Yes,Female,39,Canada,British Columbia,Blue and black,Friday,"(73, 23)",Science
90283115,No,Female,62,United States,California,Blue and black,Sunday,"(86, 16)",Science
90283140,No,Female,30,United States,Washington,Blue and black,Sunday,Unknown,Unknown
90283184,Yes,Female,18,United States,Hawaii,Blue and black,Friday,"(81, 12)",Science
90283243,No,I'd rather not say,56,United States,New Jersey,White and gold,Friday,"(82, 25)",Science
90283370,No,Male,41,United States,California,Blue and black,Friday,"(84, 10)",Science
90283529,No,Male,41,Spain,madrid,White and gold,Friday,"(86, 27)",Science
90283534,No,Male,49,Germany,Hesse,Blue and black,Friday,"(71, 29)",Science
90283571,No,Female,29,United Kingdom,London,White and gold,Friday,"(83, 30)",Science
90283596,No,I'd rather not say,43,Unknown,Unknown,Blue and black,Friday,"(62, 83)",Yahoo
90283698,No,Male,45,United States,Georgia,Blue and black,Friday,"(34, 92)",ESPN
90283712,No,Male,43,United States,Florida,Blue and black,Friday,"(73, 27)",Science
90283719,No,Male,42,United States,Pennsylvania,White and gold,Friday,"(64, 12)",Science
90283735,No,Male,49,Canada,Ontario,White and gold,Friday,"(70, 32)",Science
90283777,Yes,Male,43,United States,New Jersey,Blue and black,Friday,"(79, 24)",Science
90283806,No,Male,37,United States,Maryland,Blue and black,Friday,"(62, 67)",Yahoo
90283844,No,Male,51,United States,New York,Blue and black,Sunday,"(74, 19)",Science
90283852,No,Male,44,United States,Massachusetts,White and gold,Friday,"(85, 26)",Science
90283858,No,Male,59,United States,Florida,White and gold,Friday,"(73, 6)",Science
90283940,Yes,Male,45,Germany,Unknown,Blue and black,Friday,"(19, 73)",ESPN
90283953,No,Female,55,United States,Virginia,White and gold,Friday,"(68, 25)",Science
90283957,No,Male,36,United States,Virginia,Blue and black,Sunday,"(42, 32)",Daily Dish
90283983,No,Male,50,United States,Missouri,White and gold,Friday,"(60, 32)",Science
90283989,No,Male,71,United States,Colorado,Blue and black,Friday,"(58, 6)",Science
90284022,No,Female,48,United States,"Tree Town, USA",White and gold,Friday,"(80, 30)",Science
90284023,No,Male,43,United States,Maine,Blue and black,Friday,"(69, 12)",Science
90284029,No,Male,49,United States,Michigan,White and gold,Sunday,"(64, 4)",Science
90284033,No,Male,40,United States,Pennsylvania,White and gold,Friday,"(67, 14)",Science
90284052,No,Male,44,Canada,Ontario,White and gold,Friday,"(78, 22)",Science
90284079,Yes,Male,47,United States,Maryland,White and gold,Friday,"(82, 76)",Yahoo
90284091,No,Male,36,United States,New Hampshire,Blue and black,Sunday,"(63, 29)",Science
90284114,No,I'd rather not say,35,United States,Maryland,White and gold,Friday,"(66, 20)",Science
90284140,Yes,Male,55,United States,Kansas,White and gold,Friday,"(77, 21)",Science
90284146,No,Male,40,United States,SC,White and gold,Friday,"(74, 24)",Science
90284149,No,Other,36,United States,Illinois,White and gold,Friday,"(76, 33)",Science
90284179,No,Female,25,United States,"Philadelphia, PA",Blue and black,Friday,"(73, 26)",Science
90284189,No,Male,51,United States,California,White and gold,Sunday,"(84, 35)",Science
90284195,No,Female,27,United States,Tennessee,Blue and black,Friday,"(85, 33)",Science
90284202,No,Female,39,United States,New York,White and gold,Sunday,"(76, 14)",Science
90284203,No,Male,45,United States,"Bristol County, Rhode Island",White and gold,Sunday,"(66, 41)",Science
90284218,No,Male,43,United States,Pennsylvania,Blue and black,Sunday,"(77, 28)",Science
90284239,No,Female,49,United States,California,White and gold,Friday,"(73, 30)",Science
90284240,No,Female,26,Japan,Tokyo,White and gold,Friday,"(75, 21)",Science
90284250,No,Female,37,Canada,Newfoundland and Labrador,White and gold,Sunday,"(72, 27)",Science
90284269,No,Female,38,Ireland,Dublin,White and gold,Sunday,Unknown,Unknown
90284292,No,Male,44,United States,Virginia,White and gold,Friday,"(83, 21)",Science
90284297,No,Male,46,Canada,Ontario,Blue and black,Friday,"(60, 63)",Yahoo
90284304,No,Male,36,United States,California,White and gold,Sunday,"(76, 25)",Science
90284354,No,Female,36,Switzerland,Vaud,White and gold,Friday,"(75, 71)",Yahoo
90284362,No,Male,31,United States,New York,White and gold,Sunday,"(64, 31)",Science
90284369,No,Male,47,United States,New York,White and gold,Friday,"(74, 23)",Science
90284370,No,Female,37,Canada,Unknown,Blue and black,Friday,"(62, 44)",Science
90284384,No,Male,61,United States,New Jersey,White and gold,Friday,"(81, 19)",Science
90284388,No,Female,53,United States,California,Blue and black,Sunday,"(75, 27)",Science
90284393,No,Male,42,United States,Iowa,White and gold,Sunday,"(76, 24)",Science
90284396,Yes,Male,38,United States,Kansas,White and gold,Sunday,"(67, 30)",Science
90284400,Yes,Male,35,United States,Maine,Blue and black,Sunday,"(70, 24)",Science
90284407,No,Female,35,United States,Ohio,White and gold,Sunday,"(81, 39)",Science
90284409,Yes,Female,37,United States,California,White and gold,Sunday,Unknown,Unknown
90284445,No,Male,64,Canada,NL,White and gold,Sunday,"(73, 5)",Science
90284459,No,Male,32,United States,Maine,Blue and black,Friday,Unknown,Unknown
90284468,No,Female,27,United States,Massachusetts,White and gold,Sunday,"(76, 30)",Science
90284487,No,Male,40,United States,California,Blue and black,Friday,"(73, 30)",Science
90284534,No,Male,30,United States,Carolina,White and gold,Friday,"(71, 28)",Science
90284578,No,Male,37,United States,DC ,White and gold,Sunday,"(82, 34)",Science
90284584,No,Male,37,Canada,Ontario,White and gold,Friday,"(73, 44)",Science
90284588,No,Male,43,United States,Virginia,White and gold,Sunday,"(71, 33)",Science
90284627,No,Other,43,United States,Wisconsin,White and gold,Friday,"(67, 33)",Science
90284636,No,Male,40,United States,Minnesota,White and gold,Friday,"(69, 23)",Science
90284653,No,Female,39,United States,New York,Blue and black,Sunday,"(74, 31)",Science
90284655,No,Male,54,United States,California,White and gold,Friday,"(73, 22)",Science
90284657,No,Male,37,United States,oklahoma,Blue and black,Friday,"(76, 28)",Science
90284662,No,Female,26,United States,California,Blue and black,Friday,"(78, 31)",Science
90284674,No,Male,32,United States,Texas,Unknown,Friday,Unknown,Unknown
90284693,No,Male,34,United States,NJ; Essex,Blue and black,Sunday,"(72, 5)",Science
90284697,No,Female,34,United States,Alabama,Blue and black,Friday,"(26, 5)",Daily Dish
90284728,Yes,Male,43,Poland,Glasgow,White and gold,Friday,"(71, 25)",Science
90284730,No,Male,30,United States,Wisconsin,Blue and black,Friday,"(76, 32)",Science
90284756,Yes,Male,46,United States,Pennsylvania,White and gold,Friday,"(81, 37)",Science
90284835,No,Male,58,United States,Texas,White and gold,Friday,"(76, 24)",Science
90284864,No,Male,59,Canada,Alberta,White and gold,Friday,"(84, 33)",Science
90284868,No,Female,34,United States,Florida,White and gold,Friday,"(82, 12)",Science
90284966,No,Male,75,United States,Va,White and gold,Sunday,Unknown,Unknown
90284975,No,Male,47,United States,Maryland,White and gold,Sunday,Unknown,Unknown
90285070,No,Male,46,United States,Texas,White and gold,Friday,Unknown,Unknown
90285086,No,Female,59,United States,Ia,White and gold,Friday,"(73, 23)",Science
90285101,No,Male,42,United States,Massachusetts,White and gold,Friday,Unknown,Unknown
90285115,Yes,Female,31,United States,Colorado,Blue and black,Sunday,Unknown,Unknown
90285200,No,Male,27,United States,nyc,Blue and black,Friday,"(82, 22)",Science
90285209,No,Male,43,Canada,Ontario,White and gold,Friday,"(25, 61)",ESPN
90285214,No,Male,41,United States,Washington,White and gold,Friday,"(19, 79)",ESPN
90285216,Yes,Male,34,United States,California,Blue and black,Sunday,"(84, 12)",Science
90285222,No,Male,40,United States,Massachusetts,Blue and black,Friday,"(75, 12)",Science
90285239,No,Male,28,United States,Pennsylvania,White and gold,Friday,Unknown,Unknown
90285278,No,Male,36,United States,Maine,Blue and black,Sunday,"(73, 31)",Science
90285303,No,I'd rather not say,31,Canada,Québec,White and gold,Sunday,"(71, 33)",Science
90285337,No,Male,56,United States,New York,White and gold,Sunday,Unknown,Unknown
90285361,No,Female,56,United States,Illinois,White and gold,Sunday,"(68, 5)",Science
90285402,No,Male,43,United States,Illinois,Blue and black,Sunday,Unknown,Unknown
90285410,No,Male,43,United States,Iowa,White and gold,Friday,"(74, 29)",Science
90285417,No,Male,38,United States,Oregon,White and gold,Friday,"(73, 31)",Science
90285431,No,Male,39,United States,California,Blue and black,Friday,"(75, 24)",Science
90285447,No,Female,33,Canada,Ontario,White and gold,Sunday,"(81, 31)",Science
90285452,No,Female,45,United States,Iowa,White and gold,Sunday,"(78, 24)",Science
90285473,No,Male,34,United States,California,Blue and black,Friday,"(68, 11)",Science
90285490,No,Male,50,United States,New Jersey,White and gold,Friday,Unknown,Unknown
90285544,No,Male,34,United States,California,Blue and black,Friday,"(81, 28)",Science
90285547,No,Male,47,United States,NV,Blue and black,Friday,"(67, 38)",Science
90285560,No,Male,39,United States,"orange county, ca",Blue and black,Friday,"(76, 28)",Science
90285637,No,I'd rather not say,43,Unknown,Unknown,Blue and black,Friday,"(29, 7)",Daily Dish
90285656,No,Female,51,United States,"BERKELEY, CA",Blue and black,Friday,Unknown,Unknown
90285659,No,Female,40,Canada,British Columbia,White and gold,Sunday,"(67, 11)",Science
90285679,No,Female,44,United States,Virginia,Blue and black,Sunday,"(76, 23)",Science
90285701,Yes,Male,21,United States,California,White and gold,Friday,"(76, 24)",Science
90285710,No,Female,35,Canada,British Columbia,White and gold,Sunday,"(66, 42)",Science
90285723,No,Male,48,United States,Texas,Blue and black,Friday,"(59, 33)",Science
90285733,No,Male,30,United States,Illinois,White and gold,Friday,"(71, 4)",Science
90285805,No,Male,42,United States,California,White and gold,Friday,"(81, 35)",Science
90285857,No,Male,32,United States,WI,Blue and black,Friday,"(80, 33)",Science
90285864,No,Male,29,United States,NYC,Blue and black,Friday,"(87, 31)",Science
90285872,No,Female,23,United States,Louisiana,White and gold,Friday,"(35, 33)",Daily Dish
90285891,No,Male,56,United States,Texas,White and gold,Sunday,"(76, 30)",Science
90285895,No,Male,48,United States,WV,White and gold,Friday,"(86, 23)",Science
90285896,No,Male,30,United States,New York,White and gold,Sunday,Unknown,Unknown
90285909,No,Male,45,United States,Texas,Blue and black,Friday,"(69, 30)",Science
90285937,No,Male,53,United States,Minnesota,Blue and black,Friday,"(65, 14)",Science
90285960,Yes,Male,40,United States,Washington,Blue and black,Friday,"(73, 22)",Science
90285974,No,Male,42,United States,Texas,Blue and black,Friday,"(24, 12)",Daily Dish
90285987,No,Male,45,Armenia,Pennsylvania,White and gold,Friday,"(79, 32)",Science
90285993,No,Male,41,United States,California,White and gold,Friday,"(75, 26)",Science
90285995,No,Male,50,United States,Oregon,White and gold,Sunday,Unknown,Unknown
90286043,No,Male,66,United States,Illinois,Blue and black,Friday,"(73, 28)",Science
90286053,Yes,Male,37,United States,Oregon,White and gold,Friday,"(82, 37)",Science
90286124,Yes,Female,26,Ireland,Munster,Blue and black,Friday,"(72, 32)",Science
90286133,No,Female,42,United States,Virginia,White and gold,Sunday,Unknown,Unknown
90286139,No,Male,46,United States,California,Unknown,Friday,"(78, 4)",Science
90286141,No,Male,35,United States,Massachusetts,White and gold,Friday,Unknown,Unknown
90286149,No,I'd rather not say,40,United States,Colorado,White and gold,Friday,Unknown,Unknown
90286170,No,Female,41,United States,Washington,White and gold,Sunday,Unknown,Unknown
90286183,No,Female,32,United States,"Chicago, IL",White and gold,Sunday,"(72, 5)",Science
90286193,No,Male,35,United States,Philadelphia PA,White and gold,Sunday,"(63, 13)",Science
